X,Y,ID,ISTAT_CODE,ASCOT_CODE,FRAC_CODE,FRAC_DE,FRAC_IT,STREET_ID,STREET_DE,STREET_IT,HOUSE_NR,LABEL_DE,LABEL_IT,HOUSE_DE,HOUES_IT,NOTE,MUNIC_DE,MUNIC_IT,MUNIC_LLD,ZIP_CODE,COORD_X,COORD_Y
11.5072241595256,46.5174154976586,4776603.000000000000000,21031.000000000000000,3504.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,3,ANNA-JOBSTIN-STRASSE 3,VIA ANNA JOBSTIN 3,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692319.434237995999865,5154592.640918579883873
11.5073325138736,46.5172481716783,4777831.000000000000000,21031.000000000000000,1575.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A7,SCHLERNSTRASSE 18/A7,VIA SCILIAR 18/A7,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692328.336116909980774,5154574.313152399845421
11.5073538152368,46.5163898887155,4777556.000000000000000,21031.000000000000000,258.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,23.000000000000000,OBERVÖLSERPLATZ,PIAZZA FIE' DI SOPRA,8,OBERVÖLSERPLATZ 8,PIAZZA FIE' DI SOPRA 8,,MUSCH,MUSCHHOF,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692333.000021902029403,5154479.000023360364139
11.5074294648559,46.517225752924,4777834.000000000000000,21031.000000000000000,1635.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A6,SCHLERNSTRASSE 18/A6,VIA SCILIAR 18/A6,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692335.851774530019611,5154572.058455109596252
11.507495742871,46.5168917322224,4777830.000000000000000,21031.000000000000000,1556.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A1,SCHLERNSTRASSE 18/A1,VIA SCILIAR 18/A1,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692342.114822546951473,5154535.106471819803119
11.5075315417249,46.5171727833225,4777360.000000000000000,21031.000000000000000,2539.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A5,SCHLERNSTRASSE 18/A5,VIA SCILIAR 18/A5,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692343.868475991999730,5154566.421711900271475
11.5075432909412,46.5170022964374,4777829.000000000000000,21031.000000000000000,1555.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A2,SCHLERNSTRASSE 18/A2,VIA SCILIAR 18/A2,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692345.371607515960932,5154547.507306889630854
11.5075713661354,46.5171155424773,4777835.000000000000000,21031.000000000000000,1655.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A4,SCHLERNSTRASSE 18/A4,VIA SCILIAR 18/A4,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692347.125260959961452,5154560.158663880079985
11.5075756626537,46.5170669723761,4777833.000000000000000,21031.000000000000000,1615.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/A3,SCHLERNSTRASSE 18/A3,VIA SCILIAR 18/A3,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692347.626304802019149,5154554.772442590445280
11.5076987670399,46.5174545469587,4777492.000000000000000,21031.000000000000000,2919.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,4,ANNA-JOBSTIN-STRASSE 4,VIA ANNA JOBSTIN 4,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692355.700452218996361,5154598.136461350135505
